633,40,2,3,103106325003,orginal,492,1403/11/28,لوله,6,19:00:00,19:00:00
913,44,3,3,101106330004,,1,1403/12/23,لوله,4,00:00:00,10:24:00
921,36,1,6,0000000030,Orginal,7,1403/12/17,لوله,20,07:00:00,09:00:00
936,44,2,4,0000000026,Orginal,3,1403/12/24,لوله,18,15:00:00,07:30:00
940,40,3,7,114102515046,Orginal,7,1403/12/14,لوله,8,21:15:00,23:15:00
942,40,1,6,104120153001,Orginal,9,1403/12/16,لوله,9,08:00:00,10:15:00
1023,42,3,17,210702000173,Orginal,491,1403/12/04,اتصالات,3,03:00:00,00:15:00
1055,40,1,2,101111032007,,1,1403/12/20,لوله,10,07:00:00,11:46:00
1165,39,1,20,200106345001,Orginal,16,1403/12/19,اتصالات,15,12:00:00,10:54:00
755,44,2,4,102111022005,orginal,5,1403/12/03,لوله,1,06:30:00,07:00:00
756,40,1,3,101106330004,orginal,1,1403/12/03,لوله,9,07:00:00,11:00:00
582,42,1,20,200116045006,15 ثانیه ضایعات آسیابی,440,1403/10/28,اتصالات,14,07:00:00,07:00:00
585,39,2,19,210300075004,30 ثانیه ضایعات آسیابی,443,1403/10/28,اتصالات,11,19:00:00,19:00:00
587,39,3,21,200111045004,بدون ضایعات آسیابی,445,1403/10/29,اتصالات,8,04:00:00,04:00:00
590,42,1,21,201411045009,بدون ضایعات آسیابی,447,1403/10/29,اتصالات,14,11:00:00,11:00:00
1166,39,1,21,200412545051,Orginal,16,1403/12/19,اتصالات,15,17:00:00,10:57:00
760,45,3,2,101111032007,orginal,16,1403/12/04,لوله,9,19:00:00,22:00:00
763,45,3,8,0000000012,orginal,16,1403/12/05,لوله,3,04:00:00,07:00:00
767,40,1,4,0000000012,orginal,2,1403/12/04,لوله,5,12:45:00,14:00:00
768,40,1,5,104120153001,orginal,9,1403/12/04,لوله,2,15:00:00,15:30:00
770,40,1,3,101106330004,orginal,1,1403/11/16,لوله,7,09:00:00,11:00:00
772,40,1,7,102104015001,orginal,5,1403/11/16,لوله,3,12:30:00,14:00:00
784,45,3,4,102111022005,,5,1403/12/03,لوله,4,02:00:00,09:01:00
785,45,3,4,102111022005,,5,1403/12/03,لوله,1,06:00:00,09:01:00
786,40,1,2,101111032007,,1,1403/12/03,لوله,9,09:00:00,09:15:00
789,40,1,4,102111022005,,5,1403/12/03,لوله,5,15:00:00,09:45:00
793,45,3,8,0000000012,,12,1403/12/04,لوله,3,04:00:00,09:55:00
798,40,1,5,104120153001,,9,1403/12/04,لوله,2,15:00:00,10:08:00
812,40,1,3,101106330004,,1,1403/11/14,لوله,2,09:00:00,08:02:00
813,40,1,4,116216017059,,3,1403/11/14,لوله,5,11:00:00,08:07:00
823,40,1,8,0000000022,,3,1403/11/15,لوله,3,13:00:00,08:34:00
914,44,3,4,102111022005,,5,1403/12/23,لوله,3,04:00:00,10:27:00
915,45,1,2,101111032007,,1,1403/12/23,لوله,8,08:00:00,10:27:00
925,36,1,7,114102515046,Orginal,7,1403/12/18,لوله,15,07:00:00,09:00:00
938,40,3,5,0000000006,Orginal,9,1403/12/14,لوله,4,20:00:00,21:00:00
944,40,1,8,0000000020,Orginal,13,1403/12/16,لوله,3,10:15:00,11:00:00
1013,39,1,11,200411090064,Orginal,14,1403/12/03,اتصالات,5,09:00:00,09:15:00
1031,44,3,3,101109030006,Orginal,16,1404/01/17,لوله,4,02:00:00,03:00:00
1047,44,2,2,101111032007,Orginal,1,1404/01/18,لوله,8,20:00:00,22:00:00
1053,44,3,6,111100504061,,3,1403/12/20,لوله,2,02:00:00,11:35:00
1007,39,1,15,200111045004,Orginal,14,1403/12/02,اتصالات,14,11:00:00,14:30:00
1008,42,3,21,200306345055,Orginal,14,1403/12/02,اتصالات,15,16:00:00,20:00:00
663,34,1,2,101111032007,orginal,8,1403/12/01,لوله,5,08:00:00,08:00:00
757,40,1,2,101111032007,,16,1403/12/16,لوله,7,09:00:00,13:30:00
777,40,1,4,102111022005,,16,1403/12/02,لوله,3,11:00:00,08:39:00
795,40,1,3,101106330004,,1,1403/12/04,لوله,5,11:00:00,10:01:00
809,44,2,8,0000000007,,13,1403/11/13,لوله,1,21:00:00,13:37:00
820,40,1,2,101111032007,,1,1403/11/15,لوله,6,08:00:00,08:28:00
916,45,1,3,103109028004,,4,1403/12/23,لوله,7,11:00:00,10:30:00
583,42,1,16,200311090069,15 ثانیه ضایعات آسیابی,441,1403/10/28,اتصالات,12,11:00:00,11:00:00
591,40,1,2,101111032007,5 ثانیه ضایعات آسیابی,448,1403/10/24,لوله,11,10:00:00,10:00:00
592,40,1,3,101106330004,5 ثانیه ضایعات آسیابی,449,1403/10/24,لوله,4,11:00:00,11:00:00
593,36,1,6,101103230001,70 ثانیه ضایعات آسیابی,450,1403/10/24,لوله,3,12:00:00,12:00:00
918,44,2,2,101111032007,,1,1403/12/23,لوله,6,17:00:00,10:33:00
919,44,2,3,103109028004,,4,1403/12/23,لوله,5,20:00:00,10:35:00
927,36,1,4,0000000026,Orginal,3,1403/12/19,لوله,10,07:00:00,09:00:00
929,36,1,2,0000000014,Orginal,1,1403/12/20,لوله,5,13:00:00,14:15:00
931,45,2,8,0000000027,Orginal,2,1403/12/21,لوله,28,16:00:00,23:00:00
934,36,1,4,0000000026,Orginal,3,1403/12/23,لوله,15,10:00:00,13:45:00
1009,42,3,20,200111090013,Orginal,16,1403/12/02,اتصالات,13,18:00:00,18:15:00
1010,42,3,17,210702000173,Orginal,491,1403/12/02,اتصالات,6,20:00:00,20:15:00
1011,42,3,12,200106345213,Orginal,14,1403/12/02,اتصالات,9,21:00:00,21:15:00
1014,39,1,12,200106345213,Orginal,14,1403/12/03,اتصالات,15,14:00:00,14:15:00
1017,39,1,18,200411045050,Orginal,14,1403/12/04,اتصالات,10,07:30:00,07:45:00
1026,39,3,15,200111045004,Orginal ، مواد روی چند دستگاه استفاده شده است.,14,1403/12/05,اتصالات,10,23:00:00,01:30:00
1033,44,3,8,0000000028,,13,1403/12/19,لوله,3,03:00:00,11:02:00
1038,40,1,5,104120153001,,9,1403/12/19,لوله,3,12:00:00,11:06:00
1042,40,2,3,116311015041,,3,1403/12/19,لوله,5,16:00:00,11:25:00
1050,44,2,5,104120153001,,9,1403/12/20,لوله,3,22:00:00,11:35:00
1054,42,3,18,200411045050,Orginal,16,1403/12/06,اتصالات,14,15:00:00,18:30:00
1167,42,3,18,200709000036,Orginal,16,1403/12/19,اتصالات,15,16:00:00,11:02:00
1168,42,3,18,200709000036,Orginal,16,1403/12/19,اتصالات,15,16:00:00,11:02:00
594,35,3,2,101111032007,5 ثانیه ضایعات آسیابی,451,1403/10/25,لوله,10,01:00:00,01:00:00
595,35,3,3,101106330004,5 ثانیه ضایعات آسیابی,452,1403/10/24,لوله,9,23:00:00,23:00:00
596,40,1,2,101111032007,بدون ضایعات آسیابی,453,1403/10/25,لوله,6,10:00:00,10:00:00
597,40,1,3,101106330004,بدون ضایعات آسیابی,454,1403/10/25,لوله,9,11:00:00,11:00:00
598,40,1,4,101112532008,30 ثانیه ضایعات آسیابی,455,1403/10/25,لوله,7,12:00:00,12:00:00
599,35,3,2,101111032007,5 ثانیه ضایعات آسیابی,456,1403/10/25,لوله,11,19:00:00,19:00:00
600,35,3,3,101106330004,5 ثانیه ضایعات آسیابی,457,1403/10/26,لوله,3,01:00:00,01:00:00
601,35,3,4,101112532008,70 ثانیه ضایعات آسیابی,458,1403/10/25,لوله,5,23:00:00,23:00:00
602,35,2,6,114102515046,بدون ضایعات آسیابی,459,1403/10/25,لوله,4,16:00:00,16:00:00
603,40,3,4,101112532008,70 ثانیه ضایعات آسیابی,460,1403/10/27,لوله,5,02:00:00,02:00:00
604,40,3,3,102106319003,بدون ضایعات آسیابی,461,1403/10/29,لوله,4,02:00:00,02:00:00
605,35,2,3,102106319003,بدون ضایعات آسیابی,462,1403/10/30,لوله,3,15:00:00,15:00:00
1170,40,1,2,101111032007,,1,1403/12/06,لوله,7,11:00:00,11:06:00
1174,44,2,4,101107530005,,1,1403/12/06,لوله,4,20:00:00,11:12:00
1182,39,1,13,201700090050,orginal,16,1403/12/20,اتصالات,14,12:00:00,12:23:00
1194,42,1,16,200711000227,orginal,16,1404/01/16,اتصالات,14,16:00:00,10:16:00
1196,42,1,22,200111045215,orginal,16,1404/01/16,اتصالات,4,10:00:00,10:18:00
1202,42,3,12,200311045058,orginal,16,1404/01/17,اتصالات,13,07:45:00,07:45:00
1206,39,1,22,200111045215,orginal,16,1404/01/19,اتصالات,13,08:28:00,08:28:00
1207,42,3,12,200311045058,orginal,16,1404/01/19,اتصالات,10,08:52:00,08:52:00
1221,40,1,20,200116090015,,16,1404/2/5,اتصالات,101,21:55:00,21:55:00
664,44,2,2,101111032007,orginal,16,1403/12/04,لوله,2,15:00:00,15:00:00
758,40,1,8,118511010214,orginal,2,1403/12/03,لوله,3,11:00:00,13:00:00
764,40,1,2,101111032007,orginal,16,1403/12/04,لوله,7,07:00:00,09:30:00
765,40,1,3,101106330004,orginal,16,1403/12/04,لوله,5,09:30:00,11:00:00
773,35,3,2,101111032007,orginal,1,1403/11/16,لوله,3,05:00:00,06:30:00
771,40,1,4,0000000019,orginal,3,1403/11/16,لوله,1,12:00:00,12:30:00
782,45,3,2,101111032007,,1,1403/12/03,لوله,5,08:56:00,08:56:00
790,45,3,2,101111032007,,1,1403/12/04,لوله,9,20:00:00,09:45:00
791,45,3,3,101106330004,,1,1403/12/04,لوله,10,22:00:00,09:52:00
794,40,1,2,101111032007,,1,1403/12/04,لوله,7,09:00:00,10:01:00
807,44,2,3,101106330004,,1,1403/11/13,لوله,5,18:00:00,13:31:00
814,40,2,3,101106330004,,1,1403/11/14,لوله,2,16:00:00,08:07:00
815,44,2,4,0000000021,,3,1403/11/14,لوله,5,18:00:00,08:16:00
822,40,1,4,0000000023,,3,1403/11/15,لوله,4,10:00:00,08:30:00
825,44,1,3,103109028004,,4,1403/11/20,لوله,6,09:00:00,08:39:00
917,45,1,4,102116032007,,5,1403/12/23,لوله,3,14:00:00,10:30:00
923,45,2,4,0000000026,Orginal,3,1403/12/17,لوله,21,17:00:00,23:00:00
941,40,1,6,114102515046,Orginal,7,1403/12/16,لوله,4,07:00:00,08:00:00
1022,42,3,14,200109090229,Orginal,491,1403/12/04,اتصالات,16,03:00:00,03:15:00
1041,42,1,9,200700110060,Orginal,14,1403/12/05,اتصالات,16,15:00:00,19:00:00
1048,42,3,21,200306345055,Orginal,14,1403/12/05,اتصالات,16,18:00:00,22:00:00
1169,42,3,18,200709000036,Orginal,16,1403/12/19,اتصالات,15,16:00:00,11:02:00
1200,42,3,15,200111045004,orginal,16,1404/01/17,اتصالات,14,07:42:00,07:42:00
1203,39,1,12,200311045058,orginal,16,1404/01/18,اتصالات,14,07:52:00,07:52:00
1213,39,1,12,200311045224,orginal,16,1404/01/21,اتصالات,11,11:18:00,11:18:00
1215,34,1,9,2118063135,orginal,16,1405/01/02,اتصالات,14,14:42:00,14:42:00
1222,40,1,20,110300012049,,16,1404/2/5,اتصالات,15,22:15:00,22:15:00
470,36,1,7,104102015006,فرمولاسیون تستی - بدون ضایعات آسیابی - نتیجه بد,330,1403/10/16,لوله,8,14:00:00,14:00:00
665,44,2,3,101106330004,orginal,16,1403/12/04,لوله,7,16:00:00,16:00:00
670,45,3,3,101106330004,orginal,16,1403/12/06,لوله,6,02:00:00,02:00:00
680,36,1,8,0000000001,orginal,2,1403/11/10,لوله,4,08:00:00,08:00:00
759,40,1,4,102111022005,orginal,5,1403/12/03,لوله,5,13:00:00,15:00:00
775,35,3,4,0000000019,orginal,3,1403/11/16,لوله,5,23:00:00,01:00:00
776,40,1,2,101111032007,,16,1403/12/02,لوله,6,09:00:00,08:22:00
788,40,1,8,0000000015,,12,1403/12/03,لوله,3,13:00:00,09:21:00
799,40,1,2,101111032007,,1,1403/11/13,لوله,1,14:00:00,10:08:00
800,40,1,3,101106330004,,1,1403/11/13,لوله,4,11:00:00,10:18:00
811,35,3,8,0000000020,,13,1403/11/13,لوله,3,02:00:00,07:59:00
922,36,1,7,114102515046,Orginal,7,1403/12/17,لوله,10,09:00:00,12:00:00
926,36,1,4,0000000026,Orginal,3,1403/12/18,لوله,10,11:00:00,13:00:00
928,36,1,7,104102015004,Orginal,8,1403/12/20,لوله,22,07:00:00,12:30:00
930,45,2,8,0000000027,Orginal,2,1403/12/20,لوله,30,16:00:00,23:30:00
932,36,1,7,104102015004,Orginal,8,1403/12/21,لوله,10,07:00:00,09:30:00
933,36,1,6,0000000031,استاب همپار - Orginal,8,1403/12/21,لوله,11,10:00:00,12:45:00
935,36,1,4,0000000026,Orginal,3,1403/12/24,لوله,22,07:00:00,12:30:00
1012,39,3,13,200109045003,Orginal,14,1403/12/03,اتصالات,13,07:00:00,07:15:00
1015,42,3,15,200111045004,Orginal,14,1403/12/03,اتصالات,16,16:00:00,16:15:00
1016,42,3,14,200109090012,Orginal,14,1403/12/03,اتصالات,16,21:00:00,21:15:00
1018,39,1,21,200306345055,Orginal,14,1403/12/04,اتصالات,10,10:00:00,10:15:00
1030,44,3,5,104120153001,,9,1403/12/19,لوله,4,00:00:00,10:57:00
1034,40,1,2,101111032007,,1,1403/12/19,لوله,11,07:00:00,11:02:00
1035,44,3,8,0000000020,Orginal,13,1404/01/17,لوله,3,05:00:00,05:45:00
1036,40,1,3,0000000028,,13,1403/12/19,لوله,1,11:00:00,11:06:00
1040,40,1,6,0000000032,,522,1403/12/19,لوله,1,13:00:00,11:20:00
1043,44,2,2,101111032007,,1,1403/12/20,لوله,6,18:00:00,11:25:00
1045,40,1,8,0000000020,Orginal,3,1404/01/17,لوله,5,14:00:00,15:15:00
1046,44,2,3,116311015041,,3,1403/12/20,لوله,8,20:00:00,11:32:00
1052,44,2,5,104120153001,Orginal,9,1404/01/18,لوله,4,02:00:00,03:00:00
1171,40,1,5,104120153001,,9,1403/12/06,لوله,3,12:00:00,11:06:00
1175,44,2,8,0000000012,,12,1403/12/06,لوله,1,22:00:00,11:12:00
1186,42,3,15,200111045004,orginal,16,1403/12/20,اتصالات,15,20:00:00,12:48:00
1176,45,3,2,101111032007,,1,1403/12/07,لوله,7,00:00:00,11:16:00
1185,42,3,15,200812511031,orginal,16,1403/12/20,اتصالات,15,20:00:00,12:48:00
1188,42,3,12,211712535116,orginal,16,1403/12/21,اتصالات,16,21:00:00,12:50:00
1195,42,1,12,200311045058,orginal,16,1404/01/16,اتصالات,14,20:00:00,10:18:00
1201,39,1,15,200111045215,orginal,16,1404/01/17,اتصالات,13,07:45:00,07:45:00
1204,42,3,15,200111045004,orginal,16,1404/01/18,اتصالات,14,08:19:00,08:19:00
1211,42,3,22,200111045215,orginal,16,1404/01/20,اتصالات,15,11:13:00,11:13:00
1218,40,1,20,210706300132,,16,1404/2/5,اتصالات,0,21:37:00,21:37:00
1220,40,1,20,200109045003,,16,1404/2/5,اتصالات,100,21:51:00,21:51:00
1223,40,1,20,110300012049,,16,1404/2/5,اتصالات,8585,22:18:00,22:18:00
1224,40,1,20,2118063135,,16,1404/2/5,اتصالات,8585,22:24:00,22:24:00
1226,40,1,20,2118063135,,16,1404/2/5,اتصالات,8585,22:45:00,22:45:00
666,44,2,4,101109030006,orginal,16,1403/12/04,لوله,7,17:00:00,17:00:00
762,45,3,4,101109030006,orginal,16,1403/12/05,لوله,5,02:00:00,04:00:00
774,35,3,3,111100633051,orginal,1,1403/11/16,لوله,7,19:00:00,23:00:00
787,40,1,3,101106330004,,1,1403/12/03,لوله,9,11:00:00,09:15:00
797,40,1,8,0000000012,,12,1403/12/04,لوله,5,14:00:00,10:05:00
808,44,2,4,117500757121,,3,1403/11/13,لوله,2,20:00:00,13:31:00
816,44,2,6,116305004057,,3,1403/11/14,لوله,2,20:00:00,08:16:00
819,44,2,2,101111032007,,1,1403/11/14,لوله,2,22:00:00,08:24:00
924,45,2,4,0000000026,Orginal,3,1403/12/18,لوله,25,17:00:00,00:00:00
937,40,3,5,104120153001,Orginal,9,1403/12/14,لوله,4,20:00:00,21:00:00
1024,42,3,21,200306345055,Orginal,14,1403/12/04,اتصالات,15,06:00:00,06:15:00
1032,39,3,21,200306345055,Orginal,14,1403/12/05,اتصالات,10,04:00:00,06:30:00
1049,44,2,3,101109030006,Orginal,1,1404/01/18,لوله,7,22:00:00,23:45:00
1051,42,3,13,200109045003,Orginal,14,1403/12/05,اتصالات,8,22:00:00,22:00:00
1004,39,1,16,200306345055,Orginal,14,1403/12/02,اتصالات,14,07:00:00,10:30:00
1172,44,2,2,101111032007,,1,1403/12/06,لوله,6,15:00:00,11:10:00
1173,44,2,3,102106319003,,5,1403/12/06,لوله,4,17:00:00,11:10:00
1179,45,3,5,104120153001,,9,1403/12/07,لوله,3,03:00:00,11:23:00
1180,45,3,3,101106330004,,1,1403/12/07,لوله,6,06:00:00,11:23:00
1181,42,3,12,201712535024,Orginal,16,1403/12/19,اتصالات,14,21:00:00,11:05:00
1184,42,3,11,200812511031,orginal,16,1403/12/20,اتصالات,15,16:00:00,12:29:00
1190,39,1,21,200711000037,Orginal,16,1403/12/21,اتصالات,16,16:00:00,09:04:00
1199,39,1,17,201303245081,orginal,16,1404/01/17,اتصالات,3,07:33:00,07:33:00
1208,42,3,22,200111045215,تست ضایعات ,16,1404/01/19,اتصالات,1,08:52:00,08:52:00
1209,39,3,22,200111045215,تست ضایعات,16,1404/01/19,اتصالات,1,09:00:00,09:00:00
1216,34,1,9,2118063135,orginal,16,1405/01/02,اتصالات,14,14:49:00,14:49:00
1217,34,1,10,210706300132,orginal,16,1405/01/03,اتصالات,15,14:49:00,14:49:00
1225,40,1,20,110300012049,,16,1404/2/5,اتصالات,8585,22:29:00,22:29:00
1227,40,1,20,2118063135,,5,1404/2/5,اتصالات,123,22:57:00,22:57:00
667,44,2,5,104120153001,orginal,9,1403/12/04,لوله,3,18:00:00,18:00:00
668,44,2,8,0000000012,orginal,12,1403/12/04,لوله,3,21:00:00,21:00:00
671,45,3,4,101109030006,orginal,16,1403/12/06,لوله,8,03:00:00,03:00:00
766,40,1,4,101109030006,orginal,16,1403/12/04,لوله,5,11:00:00,12:45:00
779,44,2,3,101106330004,,16,1403/12/02,لوله,6,22:00:00,08:43:00
792,45,3,4,101109030006,,1,1403/12/04,لوله,5,02:00:00,09:55:00
801,40,1,3,101106330004,,1,1403/11/13,لوله,1,15:00:00,10:18:00
805,40,1,4,117511012123,,3,1403/11/13,لوله,5,10:00:00,13:24:00
806,44,2,2,101111032007,,1,1403/11/13,لوله,3,16:00:00,13:24:00
810,35,3,3,101106330004,,1,1403/11/13,لوله,5,23:00:00,13:43:00
818,44,2,8,0000000022,,3,1403/11/14,لوله,2,21:00:00,08:24:00
821,40,1,3,101109030006,,1,1403/11/15,لوله,7,09:00:00,08:28:00
939,40,3,8,0000000025,Orginal,13,1403/12/14,لوله,1,21:00:00,21:15:00
1020,42,3,18,200411045050,Orginal,14,1403/12/04,اتصالات,12,21:00:00,21:15:00
1029,39,3,18,200411045050,Orginal ,14,1403/12/05,اتصالات,9,02:00:00,04:25:00
1037,40,1,3,101109030006,Orginal,1,1404/01/17,لوله,6,11:00:00,12:30:00
1039,40,1,2,101111032007,Orginal,1,1404/01/17,لوله,11,07:00:00,09:45:00
1177,45,3,3,102106319003,,5,1403/12/07,لوله,3,01:00:00,11:20:00
1183,39,1,11,200812511031,orginal,16,1403/12/20,اتصالات,14,15:00:00,12:29:00
1212,39,1,20,200716000039,orginal,16,1404/01/20,اتصالات,17,11:13:00,11:13:00
669,45,3,4,101111032007,orginal,16,1403/12/05,لوله,8,00:00:00,00:00:00
681,36,1,8,0000000001,orginal,2,1403/11/10,لوله,13,10:00:00,10:00:00
769,40,1,2,101111032007,orginal,1,1403/11/16,لوله,7,07:00:00,09:00:00
780,44,2,4,102111022005,,5,1403/12/02,لوله,4,23:00:00,08:50:00
804,40,1,8,0000000020,,13,1403/11/13,لوله,3,10:00:00,13:16:00
1056,44,2,8,0000000028,Orginal,9,1404/01/18,لوله,3,06:00:00,06:45:00
1087,39,1,20,200412545051,orginal,16,1403/12/07,اتصالات,13,14:00:00,17:25:00
1088,39,1,16,200306345055,orginal,16,1403/12/07,اتصالات,14,16:00:00,19:30:00
1094,39,1,14,200812511031,orginal,16,1403/12/09,اتصالات,13,08:00:00,11:30:00
1109,45,3,2,101111032007,Orginal,1,1403/12/08,لوله,4,03:00:00,04:00:00
1112,42,3,21,200111045004,Orginal,16,1403/12/11,اتصالات,15,03:30:00,07:30:00
1147,42,1,17,201303245081,Orginal,16,1403/12/17,اتصالات,14,15:00:00,09:40:00
1161,39,1,13,201709035022,Orginal,16,1403/12/18,اتصالات,13,17:00:00,10:17:00
1178,45,3,4,101107530005,,1,1403/12/07,لوله,2,02:00:00,11:20:00
1189,39,1,16,200711000037, Orginal,16,1403/12/21,اتصالات,15,16:00:00,08:49:00
1192,39,1,12,200311045224,orginal,16,1404/01/16,اتصالات,12,12:00:00,10:13:00
1193,39,1,15,200111045004,orginal,16,1404/01/16,اتصالات,5,14:00:00,10:16:00
1205,42,3,13,200306390066,orginal,16,1404/01/18,اتصالات,16,08:19:00,08:19:00
1210,39,1,20,200316045060,تست پی وی سی و مقدار استاب,16,1404/01/16,اتصالات,1,09:00:00,09:00:00
1219,40,1,20,2118063135,,16,1404/2/5,اتصالات,1,21:48:00,21:48:00
1228,40,1,20,2118063135,,5,1404/2/5,اتصالات,9999,22:59:00,22:59:00
1230,38,1,17,210706300132,تست,2,1404/2/5,اتصالات,10,23:07:00,23:07:00
397,41,2,19,201706335218,10 ثانیه آسیابی,262,1403/10/14,اتصالات,11,19:00:00,19:00:00
395,39,1,14,201211090041,10 ثانیه آسیابی,260,1403/10/14,اتصالات,13,10:00:00,10:00:00
402,35,1,2,101111032007,10 ثانیه ضایعات آسیابی ,266,1403/10/14,لوله,14,07:00:00,07:00:00
404,35,1,8,116400756091,فرمولاسیون جهت لایه اصلی - 10 ثانیه ضایعات آسیابی,268,1403/10/14,لوله,2,08:00:00,08:00:00
407,36,2,3,101109030006,بدون ضایعات آسیابی,271,1403/10/14,لوله,4,15:00:00,15:00:00
408,36,2,8,116400756091,فرمولاسیون لایه میانی - 10 ثانیه ضایعات آسیابی,272,1403/10/14,لوله,2,05:00:00,05:00:00
409,40,3,2,101111032007,10 ثانیه ضایعات آسیابی,273,1403/10/14,لوله,10,19:21:00,19:21:00
411,40,3,6,104120153001,بدون ضایعات آسیابی,275,1403/10/14,لوله,1,18:00:00,18:00:00
416,39,1,19,201706335020,,280,1403/10/15,اتصالات,12,13:30:00,13:30:00
417,35,1,2,101111032007,فرمولاسیون تستی - 5 ثانیه ضایعات آسیابی,281,1403/10/14,لوله,2,10:00:00,10:00:00
420,35,1,8,0000000004,فرمولاسیون تستی - بدون ضایعات آسیابی,284,1403/10/14,لوله,1,14:30:00,14:30:00
425,40,3,2,101111032007,بدون ضایعات آسیابی,289,1403/10/16,لوله,7,19:00:00,19:00:00
426,40,3,3,101109030006,بدون ضایعات آسیابی,290,1403/10/16,لوله,10,19:00:00,19:00:00
428,40,3,6,104120153001,بدون ضایعات آسیابی,292,1403/10/16,لوله,2,04:00:00,04:00:00
432,35,1,4,101111032007,فرمولاسیون تستی - بدون ضایعات آسیابی,296,1403/10/15,لوله,2,09:00:00,09:00:00
439,40,3,4,101111032007,بدون ضایعات آسیابی,302,1403/10/16,لوله,5,09:00:00,09:00:00
456,34,1,10,200112590014,,16,1403/10/19,اتصالات,10,09:18:00,09:18:00
406,35,1,6,104120153001,بدون ضایعات آسیابی,270,1403/10/14,لوله,3,11:00:00,11:00:00
360,39,1,19,210107590001,کمک فرایند HL60 به HL90 اضافه می شود/مواد ضایعاتی به مدت 10 ثانیه,223,1403/09/18,اتصالات,10,08:00:00,08:00:00
451,36,1,7,104102015006,فرمولاسیون تستی - بدون ضایعات آسیابی - نتیجه بد,313,1403/10/17,لوله,2,09:00:00,09:00:00
350,35,2,2,101111032007,فرمول بصورت تستی - 10 ثانیه ضایعات آسیابی,213,1403/09/23,لوله,7,15:00:00,15:00:00
351,39,1,22,200711000037,کمک فرایند HL60 به HL90 اضافه می شود/مواد ضایعاتی به مدت 15 ثانیه,214,1403/09/14,اتصالات,11,11:00:00,11:00:00
349,39,1,16,210111045008,کمک فرایند HL60 به HL90 اضافه می شود/ضایعات اضافه شده به مدت 30 ثانیه,212,1403/09/14,اتصالات,11,09:00:00,09:00:00
348,39,1,19,210107590001,کمک فرایند HL60 به HL90 اضافه می شود/ضایعات مصرفی به مدت 10 ثانیه,211,1403/09/13,اتصالات,11,14:00:00,14:00:00
368,39,1,9,200706300220,فرمول به صورت تستی-کمک فرایند HL60 به HL90 اضافه می شود.,231,1403/09/14,اتصالات,1,12:00:00,12:00:00
460,35,1,6,0000000006,بدون ضایعات آسیابی,320,1403/10/17,لوله,4,11:00:00,11:00:00
436,35,1,8,0000000005,فرمولاسیون لایه اصلی - لایه میانی ضایعات آسیابی,299,1403/10/15,لوله,2,09:00:00,09:00:00
467,40,3,4,102111022005,بدون ضایعات آسیابی,327,1403/10/17,لوله,3,19:00:00,19:00:00
468,40,3,6,0000000006,بدون ضایعات آسیابی,328,1403/10/17,لوله,2,19:00:00,19:00:00
493,40,2,3,101106330004,فرمولاسیون تستی - بدون ضایعات آسیابی - نتیجه خوب,353,1403/10/20,لوله,1,17:00:00,17:00:00
